MUNICIPIO,NOMBRE INSTITUCION EDUCATIVA,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,DURACIÓN_RESTANTE_CONTRATO,CALIDAD_CONECTIVIDAD,ESTADO_NUM
JENESANO,I.E. TECNICO COMERCIAL,ESC PAECES ALTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC PAECES BAJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC PIRANGUATA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,CENT EDUC SAN JOSE DE CHEVA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ELA PUEBLO VIEJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC APOSENTOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC EL ASERRADERO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC EL COCUBAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC EL REPOSO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC LA OVEJERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC PANTANO HONDO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,ESC SANTA HELENA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
JERICÓ,I.E. TECNICA LOPEZ QUEVEDO,LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
LA CAPILLA,I.E. LA CANDELARIA,ESC LA PALMA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
LA CAPILLA,I.E. LA CANDELARIA,ESC PEÑAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
LA UVITA,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,ESC CUSAGUI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
LA UVITA,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
LA UVITA,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,I.E. TECNICA AGROINDUSTRIAL CUSAGUI - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
LA VICTORIA,I.E. ALFONSO LOPEZ PUMAREJO,ESC CHAPON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
LA VICTORIA,I.E. ALFONSO LOPEZ PUMAREJO,ESC EL RAMAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
LABRANZAGRANDE,I.E. TECNICA VALENTIN GARCIA,ESC RUR ASERRADERO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
LABRANZAGRANDE,I.E. TECNICA VALENTIN GARCIA,ESC RUR CUAZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
LABRANZAGRANDE,I.E. TECNICA VALENTIN GARCIA,ESC RUR EL TRONADOR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
LABRANZAGRANDE,I.E. TECNICA VALENTIN GARCIA,ESC RUR LA MONTAÑA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MACANAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,EL DATIL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MACANAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,LA VEGA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MACANAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,SAN PEDRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MARIPÍ,I.E. TECNICA ZULIA DE MARIPI,ESC GUARUMAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MARIPÍ,I.E. JORGE ELIECER GAITAN,ESC GUAYABAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MARIPÍ,I.E. JORGE ELIECER GAITAN,ESC NARAPAY,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MARIPÍ,I.E. JORGE ELIECER GAITAN,ESC SALTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MARIPÍ,I.E. LA CABAÑA,I.E. LA CABAÑA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
MARIPÍ,I.E. TECNICA ZULIA DE MARIPI,I.E. TECNICA ZULIA DE MARIPI - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
MIRAFLORES,I.E. SERGIO CAMARGO,ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC SUNA ABAJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
MIRAFLORES,I.E. TECNICA MIRAFLORES,I.E. TECNICA MIRAFLORES - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,1.0
MONGUA,I.E. TECNICA LISANDRO CELY,ESC EL CARMEN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MONGUA,I.E. TUNJUELO,ESC EL TRANSITO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MONGUA,I.E. TECNICA LISANDRO CELY,ESC MARIA AUXILIADORA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MONGUA,I.E. TUNJUELO,ESC OICITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MONGUÍ,I.E. TECNICA DE MONGUI,ESC RURAL SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MONGUÍ,I.E. TECNICA JOSE ACEVEDO Y GOMEZ,ESC VALLADO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
MONIQUIRÁ,I.E. TECNICA JORDAN,COL DE EDUCACION BAS PEREIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC EL GUAMO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,ESC MACIEGAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC MONJAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC MONJAS MEDIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,ESC POTRERO GRANDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,ESC PUEBLO VIEJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
MONIQUIRÁ,I.E. HERNANDO GELVEZ SUAREZ,ESC TIERRA DE CASTRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,I.E. MARCO FIDEL SUAREZ - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,1.0
MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,I.E. SERAFIN LUENGAS CHACON - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
MONIQUIRÁ,I.E. TECNICA ANTONIO NARIÑO,SEDE AGROPECUARIA JORGE EDUARDO LONDOÑO ULLOA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,0.5
MOTAVITA,I.E. TECNICA SANTA CRUZ DE MOTAVITA,CENT EDUC RISTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MOTAVITA,I.E. TECNICA AMBIENTAL SOTE PANELAS,CENT EDUC VERSALLES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MOTAVITA,I.E. TECNICA SANTA CRUZ DE MOTAVITA,ESC CARBONERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC BETANIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC CUINCHA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
MUZO,I.E. SAN MARCOS,ESC EGIDOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC GUAZO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
MUZO,I.E. SAN MARCOS,ESC NIAUNZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC PEDREGAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
MUZO,I.E. CONCHA MEDINA DE SILVA,ESC SABRIPA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NOBSA,I.E. TECNICA DE NOBSA,ECUELA EL PUENTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NOBSA,I.E. TECNICA DE NAZARETH,ESC CHAMEZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
NOBSA,I.E. TECNICA DE NOBSA,ESC DICHO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NOBSA,I.E. TECNICA DE NOBSA,ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NOBSA,I.E. TECNICA DE NOBSA,ESC SANTANA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NOBSA,I.E. TECNICA DE NOBSA,ESC UCUENGA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NUEVO COLÓN,I.E. LLANO GRANDE,ESC EL UVO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,ESC GABRIELA MISTRAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,ESC PAVAQUIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,ESC SORCA ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
NUEVO COLÓN,I.E. LLANO GRANDE,I.E. LLANO GRANDE - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,1.0
OICATÁ,I.E. NICOLAS CUERVO Y ROJAS,CE CAIBOCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OICATÁ,I.E. NICOLAS CUERVO Y ROJAS,CENT EDUC EL LLANO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
OICATÁ,I.E. NICOLAS CUERVO Y ROJAS,CENT EDUC PORAVITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC BUENAVISTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC BUENOS AIRES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. SAN JOSE DE NAZARETH,ESC CARTAGENA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC CUNCHALITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. SAN JOSE DE NAZARETH,ESC EL MIRADOR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC LA CURUBITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC LOS BANCOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC PIZARRA BOLIVAR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. SAN JOSE DE NAZARETH,I.E. SAN JOSE DE NAZARETH - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC AGUAQUIÑA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC HATOGRANDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL URURIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC SIRASI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. TECNICA AGRICOLA,CEMT EDUC EL SALITRE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. EL ROSARIO,CENT EDUC CANOCAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,CENT EDUC EL ROSAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. ARMANDO SOLANO,CENT EDUC EL TEJAR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
PAIPA,I.E. TECNICA AGRICOLA,CENT EDUC EL TUNAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. EL ROSARIO,CENT EDUC EL VOLCAN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,CENT EDUC LA BOLSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. ARMANDO SOLANO,CENT EDUC LOS MEDIOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
PAIPA,I.E. EL ROSARIO,CENT EDUC RIO ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
PAIPA,I.E. TECNICA PANTANO DE VARGAS,ESC CRUZ DE MURCIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
PAIPA,I.E. TECNICA AGROPECUARIA DE PALERMO,ESC EL RETIRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
